ISIN_First2,Unnamed: 1,Unnamed: 2,ISIN,NAME,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008,x2009,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022
GB,UNITED KINGDOM ,EUR,GB00B04V1276,GRAINGER,,,,,,40.29,34.16,38.2,47.51,59.17,68.41,64.79,54.67,64.19,56.54,53.31,75.43,67.85,62.93,72.94,68.75,64.42,67.13,69.02
GB,UNITED KINGDOM ,EUR,GB00B06QFB75,IG GROUP HOLDINGS,,,,,,,12.88,37.39,23.59,19.02,39.55,28.4,34.57,40.66,44.01,52.6,37.8,48.87,54.59,56.07,58.31,58.87,53.91,56.56
GB,UNITED KINGDOM ,EUR,GB00B0744359,ESSENTRA,,,,,,,42.63,44.18,46.11,51.5,59.14,58.1,63.99,52.92,61.97,48.08,45.69,51.03,47.92,60.31,65.79,62.71,57.57,51.1
GB,UNITED KINGDOM ,EUR,GB00B0744B38,BUNZL,,,,,,,40.18,42.48,57.3,61.76,49.11,50.35,58.38,44.56,52.3,52.77,44.75,33.71,40.77,37.02,38.14,47.0,48.87,47.91
GB,UNITED KINGDOM ,EUR,GB00B082RF11,RENTOKIL INITIAL,,,,36.93,62.01,52.55,45.76,52.38,43.23,38.41,47.67,56.08,80.26,66.69,62.09,63.3,62.84,59.09,70.12,68.84,70.74,63.85,71.75,77.47
GB,UNITED KINGDOM ,EUR,GB00B0FYMT95,HELICAL REIT,,,,,,27.87,21.41,29.61,22.02,27.42,29.82,43.5,35.98,38.08,42.68,41.48,42.72,42.61,56.94,54.59,59.86,65.44,64.05,65.5
GB,UNITED KINGDOM ,EUR,GB00B0H2K534,PETROFAC,,,,,,19.09,20.65,35.81,28.87,24.71,29.22,45.76,45.87,52.04,52.49,53.66,61.83,63.31,68.16,66.62,74.56,75.98,,65.05
GB,UNITED KINGDOM ,EUR,GB00B0KM9T71,STHREE,,,,,,,18.76,23.81,33.58,29.16,33.61,21.72,26.86,24.9,34.11,28.92,39.01,48.87,51.31,45.91,50.97,51.71,54.33,55.99
GB,UNITED KINGDOM ,EUR,GB00B0LCW083,HIKMA PHARMACEUTICALS,,,,,,,15.91,16.03,15.93,25.92,26.51,57.34,54.77,65.54,65.01,56.51,60.22,61.24,64.08,61.71,68.5,72.59,73.96,72.31
GB,UNITED KINGDOM ,EUR,GB00B0N8QD54,BRITVIC,,,,,,,,27.94,28.89,48.95,51.27,50.55,46.73,57.94,49.51,56.49,71.53,54.88,70.99,65.2,69.16,73.26,75.69,72.56
GB,UNITED KINGDOM ,EUR,GB00B0SWJX34,LONDON STOCK EXCHANGE GROUP,,,,42.96,47.38,44.9,29.35,41.4,32.14,38.65,22.53,23.94,41.43,37.5,33.01,38.86,56.85,59.8,64.22,70.62,75.0,74.83,66.97,66.8
GB,UNITED KINGDOM ,EUR,GB00B0WMWD03,QINETIQ GROUP,,,,,,,,30.74,39.9,48.8,46.65,48.08,35.6,45.46,45.32,49.57,50.38,54.51,51.34,52.73,50.19,61.31,61.02,56.65
GB,UNITED KINGDOM ,EUR,GB00B0YG1K06,RESTAURANT GROUP DEAD - DELIST.22/12/23,,,,,,8.39,22.29,23.36,33.42,22.98,29.79,21.45,22.0,35.28,27.91,31.21,42.85,43.42,41.73,37.2,46.28,41.24,53.86,
GB,UNITED KINGDOM ,EUR,GB00B10RZP78,UNILEVER (UK),,,,,,69.06,74.8,73.98,80.26,89.47,87.19,84.67,82.37,80.94,87.7,90.7,86.22,86.04,92.02,93.13,91.5,89.6,90.65,89.91
GB,UNITED KINGDOM ,EUR,GB00B132NW22,ASHMORE GROUP,,,,,,,,,16.37,14.18,35.68,47.92,46.9,47.16,49.39,48.85,50.09,47.69,49.89,63.46,64.61,61.81,64.73,63.42
GB,UNITED KINGDOM ,EUR,GB00B135BJ46,SAVILLS,,,,,,26.79,18.85,24.85,41.23,53.26,46.89,45.5,49.64,42.55,40.35,38.02,43.24,36.27,38.31,39.02,51.32,51.27,52.97,
GB,UNITED KINGDOM ,EUR,GB00B18P5K83,TOPPS TILES,,,,,,32.15,21.12,16.29,26.82,34.2,39.83,35.89,40.46,44.25,48.14,47.19,48.25,47.84,53.55,50.61,49.62,61.8,60.93,62.0
GB,UNITED KINGDOM ,EUR,GB00B19Z1432,PZ CUSSONS,,,,,,7.4,9.2,10.37,11.21,23.45,26.91,32.72,25.55,30.81,31.65,38.85,39.08,43.58,39.85,41.83,47.3,41.68,47.73,56.0
GB,UNITED KINGDOM ,EUR,GB00B1FH8J72,SEVERN TRENT,,,,45.96,53.98,53.77,44.08,45.51,46.85,49.13,62.81,57.44,57.57,53.83,61.86,55.29,53.75,59.19,58.85,53.34,58.2,70.37,73.36,71.3
GB,UNITED KINGDOM ,EUR,GB00B1FP6H53,MITCHELLS & BUTLERS,,,,,,,49.2,57.35,61.64,49.32,51.75,55.24,58.45,51.87,63.28,62.95,60.49,52.12,56.62,55.51,59.46,63.42,60.22,62.93
GB,UNITED KINGDOM ,EUR,GB00B1FW5029,HOCHSCHILD MINING,,,,,,,,24.28,17.58,14.16,19.29,23.62,27.86,37.14,38.74,39.77,35.41,34.74,41.47,35.11,42.84,47.05,57.38,61.93
GB,UNITED KINGDOM ,EUR,GB00B1JQBT10,PINEWOOD TECHNOLOGIES GROUP,,,,,,37.94,29.61,27.14,24.58,32.83,29.71,24.41,29.21,34.33,36.53,37.1,45.23,47.44,30.7,27.0,24.39,24.88,23.54,22.76
GB,UNITED KINGDOM ,EUR,GB00B1JQDM80,MARSTON'S,,,,,,23.84,21.71,20.39,47.67,45.34,55.5,58.91,55.26,52.18,57.7,57.71,50.65,57.66,59.63,63.0,72.33,75.51,73.06,73.12
GB,UNITED KINGDOM ,EUR,GB00B1KJJ408,WHITBREAD,,,,52.36,50.53,58.49,63.23,62.24,66.96,52.63,61.94,68.02,68.35,70.66,71.27,72.0,77.32,82.84,84.44,81.77,79.19,79.48,79.26,75.61
GB,UNITED KINGDOM ,EUR,GB00B1L5QH97,RANK GROUP,,,,16.74,22.27,28.76,12.03,5.17,31.9,32.32,31.14,45.11,26.98,37.46,37.07,38.88,39.01,46.56,44.62,50.82,54.98,68.36,66.11,61.43
GB,UNITED KINGDOM ,EUR,GB00B1P6ZR11,BROWN GROUP,,,,,,13.0,24.27,25.87,36.07,29.94,25.43,47.47,42.16,45.31,52.6,53.29,66.59,64.16,68.3,64.74,61.81,61.31,57.13,50.03
GB,UNITED KINGDOM ,EUR,GB00B1VNSX38,DRAX GROUP,,,,,,,25.73,33.93,56.08,50.65,51.82,57.83,54.8,54.32,55.53,46.11,59.92,49.25,53.75,54.28,59.9,59.41,58.91,58.34
GB,UNITED KINGDOM ,EUR,GB00B1WY2338,SMITHS GROUP,,,,40.56,31.38,49.11,31.42,33.46,30.73,38.11,43.07,55.98,47.99,48.01,49.43,47.68,49.62,55.08,63.52,52.4,52.66,60.96,55.17,56.19
GB,UNITED KINGDOM ,EUR,GB00B1XH2C03,FERREXPO,,,,,,,,,20.7,31.97,37.54,57.71,50.21,55.08,54.7,57.98,57.73,58.48,62.76,64.94,67.59,66.38,77.82,68.95
GB,UNITED KINGDOM ,EUR,GB00B1XZS820,ANGLO AMERICAN,,,,73.38,69.68,75.73,55.34,38.29,72.94,83.53,77.48,87.22,84.3,89.01,85.05,88.89,81.43,79.81,75.27,81.39,80.47,82.35,81.96,78.22
GB,UNITED KINGDOM ,EUR,GB00B1YW4409,3I GROUP,,,,35.51,32.2,56.33,26.43,53.34,53.66,49.42,57.82,60.86,62.51,56.88,45.11,62.09,53.57,66.03,70.3,72.84,64.05,72.96,78.38,76.1
GB,UNITED KINGDOM ,EUR,GB00B23K0M20,CAPITA,,,,25.39,23.92,42.47,42.68,49.09,48.7,54.57,43.48,57.74,53.85,50.67,55.82,63.69,75.27,72.65,71.47,66.69,76.28,72.63,73.82,
GB,UNITED KINGDOM ,EUR,GB00B24CGK77,RECKITT BENCKISER GROUP,,,,,,,68.74,58.69,61.33,65.45,66.52,63.07,64.06,73.25,67.95,69.15,76.53,77.26,81.16,82.84,84.7,89.76,91.14,83.57
GB,UNITED KINGDOM ,EUR,GB00B27YGJ97,SEVERFIELD,,,,,,12.25,13.69,9.4,14.75,25.76,21.3,25.06,14.04,15.32,21.51,28.21,40.9,36.4,32.72,37.29,38.15,38.98,42.73,47.82
GB,UNITED KINGDOM ,EUR,GB00B2B0DG97,RELX,,,,,,,73.53,81.72,66.52,61.92,73.18,70.09,77.93,79.1,78.32,79.26,84.62,86.15,84.62,84.33,84.07,87.1,86.68,81.37
GB,UNITED KINGDOM ,EUR,GB00B2NGPM57,PARAGON BANKING GROUP,,,,,,17.73,18.82,18.1,14.38,34.2,28.17,30.13,32.72,25.16,32.89,30.72,38.18,46.48,46.25,46.46,58.16,54.82,57.55,58.79
GB,UNITED KINGDOM ,EUR,GB00B2PDGW16,WH SMITH,,,,,,28.07,31.53,40.1,39.01,50.91,65.31,70.86,75.22,71.41,64.53,68.1,62.42,65.67,66.15,63.39,58.84,72.98,77.94,83.46
GB,UNITED KINGDOM ,EUR,GB00B39J2M42,UNITED UTILITIES GROUP,,,,49.23,55.09,58.26,60.63,59.6,50.91,50.96,67.34,62.96,56.05,67.46,68.69,72.36,68.69,65.99,76.8,71.67,72.74,72.36,72.58,67.84
GB,UNITED KINGDOM ,EUR,GB00B3DGH821,DE LA RUE ORD,,,,44.04,47.47,49.56,43.32,36.09,48.85,44.14,37.61,47.01,46.05,52.18,56.43,56.69,54.56,65.72,49.85,57.97,67.3,60.09,55.33,62.19
GB,UNITED KINGDOM ,EUR,GB00B3FLWH99,BODYCOTE,,,,,,28.4,30.83,32.15,33.98,28.0,24.15,31.94,28.54,34.17,25.5,41.17,47.56,43.41,41.67,47.54,53.23,55.15,54.68,52.7
GB,UNITED KINGDOM ,EUR,GB00B41H7391,REDDE NORTHGATE,,,,,,23.67,37.32,41.93,22.6,23.33,16.91,25.93,24.97,28.24,29.0,34.1,31.55,35.33,38.41,51.87,45.07,40.43,44.59,40.54
GB,UNITED KINGDOM ,EUR,GB00B45C9X44,CHEMRING GROUP,,,,,,13.34,17.16,19.41,24.27,31.21,44.39,42.41,52.19,46.56,48.38,34.07,41.89,39.23,44.28,40.44,49.54,49.19,46.61,51.04
GB,UNITED KINGDOM ,EUR,GB00B572ZV91,PHAROS ENERGY,,,,,,20.16,8.03,16.2,17.41,28.95,32.46,48.3,45.68,53.3,46.82,50.07,52.94,56.62,46.1,51.13,54.67,50.08,42.63,39.71
GB,UNITED KINGDOM ,EUR,GB00B5N0P849,WOOD GROUP (JOHN),,,,,,13.88,17.65,18.84,32.05,50.45,51.64,51.95,46.62,60.31,44.4,45.08,51.77,51.48,53.07,57.19,65.41,61.5,68.74,66.8
GB,UNITED KINGDOM ,EUR,GB00B5ZN1N88,SEGRO,,,,44.53,30.04,48.68,41.83,47.25,63.17,67.44,61.22,73.36,72.3,73.27,63.33,75.0,71.75,74.38,71.58,72.33,76.29,75.8,76.34,76.54
GB,UNITED KINGDOM ,EUR,GB00B61TVQ02,INCHCAPE,,,,,,,13.63,12.97,20.06,20.75,16.52,28.72,34.15,30.78,28.33,25.08,24.13,28.94,38.82,37.81,39.37,40.36,41.52,43.28
GB,UNITED KINGDOM ,EUR,GB00B63H8491,ROLLS-ROYCE HOLDINGS,,,,30.59,36.96,24.9,32.7,46.37,50.95,52.07,50.96,51.32,57.72,52.13,59.43,59.65,79.54,75.47,74.76,72.94,81.06,76.79,76.34,
GB,UNITED KINGDOM ,EUR,GB00B63QSB39,GREGGS,,,,,,26.02,19.16,29.7,35.06,41.73,42.92,52.78,50.88,68.47,68.71,70.86,70.07,80.28,75.42,77.36,74.77,74.55,74.74,74.36
GB,UNITED KINGDOM ,EUR,GB00B67G5X01,WORKSPACE GROUP,,,,,,28.82,45.83,59.3,59.3,49.32,60.59,57.47,62.56,45.5,55.14,40.73,52.67,51.74,46.35,59.35,62.21,66.22,72.61,68.88
GB,UNITED KINGDOM ,EUR,GB00B6YTLS95,STAGECOACH GROUP DEAD - DELIST.28/06/22,,,,56.47,49.3,64.85,47.5,33.4,33.25,49.34,48.36,61.63,60.79,56.32,59.28,55.79,58.0,49.83,58.79,51.87,48.02,50.44,61.33,
GB,UNITED KINGDOM ,EUR,GB00B7KR2P84,EASYJET,,,,,,29.99,25.74,14.25,30.47,21.73,40.24,40.33,49.31,43.92,45.58,54.07,50.81,51.91,46.34,46.07,50.67,50.68,53.59,55.16
GB,UNITED KINGDOM ,EUR,GB00B82YXW83,VESUVIUS,,,,37.27,30.23,33.76,40.55,30.61,25.55,36.57,28.48,24.12,21.24,29.18,33.53,45.16,49.63,47.66,48.71,54.75,60.56,63.65,62.37,61.01
GB,UNITED KINGDOM ,EUR,GB00B8B4R053,STUDIO RETAIL GROUP DEAD - DELIST.25/02/22,,,,,,36.16,24.29,28.76,24.84,28.05,33.26,36.1,35.07,38.65,47.07,41.5,35.73,42.38,33.33,52.3,51.58,52.02,57.3,
GB,UNITED KINGDOM ,EUR,GB00B8C3BL03,SAGE GROUP,,,,37.55,25.16,40.19,37.83,21.04,33.34,32.43,47.13,46.05,47.7,48.38,63.44,58.9,55.86,58.4,50.12,51.32,51.59,42.85,44.49,52.54
GB,UNITED KINGDOM ,EUR,GB00BD6K4575,COMPASS GROUP,,,,21.62,21.3,23.18,38.76,36.98,44.14,44.61,65.81,70.37,73.49,63.65,68.64,70.22,70.7,68.24,69.84,72.69,76.77,80.29,75.48,69.41
GB,UNITED KINGDOM ,EUR,GB00BDCPN049,COCA COLA EUROPACIFIC PARTNERS,,,,11.33,13.52,23.35,39.64,30.38,66.9,71.94,76.34,65.47,64.53,62.68,64.39,63.99,59.44,74.71,71.77,72.76,75.21,77.97,83.37,84.83
GB,UNITED KINGDOM ,EUR,GB00BDR05C01,NATIONAL GRID,,,,27.21,33.18,41.97,55.82,42.74,51.84,53.86,59.47,58.15,64.16,72.23,69.36,69.57,64.02,70.61,60.61,65.22,66.89,61.86,68.72,70.05
GB,UNITED KINGDOM ,EUR,GB00BF044593,CLS HOLDINGS,,,,,,30.04,28.36,29.2,27.53,15.3,15.47,48.22,42.13,49.44,41.16,41.88,45.65,38.23,52.73,64.46,61.45,59.45,59.75,69.99
GB,UNITED KINGDOM ,EUR,GB00BF5H9P87,GREAT PORTLAND ESTATES,,,,30.93,29.74,40.08,38.03,56.99,63.75,67.04,76.8,70.1,61.01,62.36,68.47,69.48,64.65,73.79,81.39,84.62,82.77,79.11,82.76,75.48
GB,UNITED KINGDOM ,EUR,GB00BF8Q6K64,ABRDN,,,,,,32.9,26.12,38.2,57.3,81.45,85.8,79.06,73.49,74.94,73.23,74.82,74.42,77.48,73.15,80.21,82.91,84.03,83.65,85.39
GB,UNITED KINGDOM ,EUR,GB00BG11K365,REDROW,,,,,,21.88,24.64,37.23,37.86,45.19,50.86,56.4,42.58,41.7,55.95,57.19,47.74,47.73,51.5,47.94,61.27,61.39,57.32,59.93
GB,UNITED KINGDOM ,EUR,GB00BGDT3G23,RIGHTMOVE,,,,,,,,27.57,22.03,22.79,15.56,37.8,29.81,32.4,35.25,28.65,48.53,43.19,47.66,53.07,51.16,66.7,66.04,66.82
GB,UNITED KINGDOM ,EUR,GB00BGLP8L22,IMI,,,,,,,27.94,27.73,47.6,66.13,68.45,70.06,60.0,63.45,57.9,54.7,60.72,58.83,59.84,61.6,67.37,68.85,75.54,
GB,UNITED KINGDOM ,EUR,GB00BH4HKS39,VODAFONE GROUP,,,,63.16,59.82,46.82,69.41,72.73,85.28,85.64,81.28,79.87,86.62,83.44,86.0,85.64,88.1,80.75,84.26,80.45,81.17,83.54,89.09,87.85
GB,UNITED KINGDOM ,EUR,GB00BHJYC057,ICTL.HTLS.GP.,,,,,46.68,51.66,30.41,33.65,50.02,73.75,73.75,74.67,66.82,66.34,66.58,68.39,73.38,66.92,73.85,72.52,76.48,83.09,83.23,77.39
GB,UNITED KINGDOM ,EUR,GB00BJ1F4N75,MICRO FOCUS INTL. DEAD - DELIST.01/02/23,,,,,,,21.34,16.34,22.92,23.93,17.03,22.66,31.69,25.43,35.24,32.38,39.81,41.06,46.59,47.47,57.47,56.33,53.8,
GB,UNITED KINGDOM ,EUR,GB00BJFFLV09,CRODA INTERNATIONAL,,,,,,32.09,35.57,35.76,42.28,46.98,57.33,63.97,72.36,61.34,64.49,71.18,70.38,69.77,73.7,72.08,82.49,79.61,85.29,78.99
GB,UNITED KINGDOM ,EUR,GB00BJQZC279,DAILY MAIL 'A' DEAD - DELIST.10/01/22,,,,30.59,33.36,43.27,28.78,23.43,19.19,17.68,12.16,22.83,22.81,33.81,30.96,42.66,43.94,35.39,32.87,36.64,48.87,52.65,41.87,25.65
GB,UNITED KINGDOM ,EUR,GB00BK7YQK64,HAMMERSON,,,,71.47,65.35,69.3,64.51,68.18,47.59,54.53,56.16,60.28,68.13,70.9,70.1,71.03,79.45,72.88,71.67,75.43,80.21,77.65,77.0,79.8
GB,UNITED KINGDOM ,EUR,GB00BK9RKT01,TRAVIS PERKINS,,,,40.28,43.4,41.27,32.26,12.38,44.07,37.82,60.67,50.12,77.1,77.05,68.64,60.0,68.52,65.63,58.55,62.87,59.22,61.38,61.9,59.21
GB,UNITED KINGDOM ,EUR,GB00BKP36R26,HYVE GROUP DEAD - DELIST.23/05/23,,,,,,21.35,20.69,20.99,8.16,15.08,19.29,23.56,32.1,30.26,27.97,31.64,38.76,34.39,26.8,16.86,33.83,40.95,42.87,32.13
GB,UNITED KINGDOM ,EUR,GB00BKY40Q38,GALLIFORD TRY,,,,,,26.48,13.17,17.2,21.06,28.33,46.89,31.35,45.4,33.31,39.99,46.0,51.12,45.17,52.55,51.63,55.7,57.82,60.23,58.67
GB,UNITED KINGDOM ,EUR,GB00BL6XZ716,CAPITAL & REGIONAL,,,,,,28.53,13.33,15.44,29.34,43.97,57.49,54.26,55.13,37.36,37.49,28.6,36.56,37.62,32.3,35.33,44.2,45.35,48.57,
GB,UNITED KINGDOM ,EUR,GB00BLGZ9862,TESCO,,,,68.37,66.24,64.22,79.6,68.08,60.16,74.06,64.49,67.53,73.83,68.28,65.45,75.03,74.54,79.24,77.71,73.11,80.61,75.83,80.6,79.74
GB,UNITED KINGDOM ,EUR,GB00BLJNXL82,BERKELEY GROUP HOLDINGS (THE),,,,26.78,20.55,21.93,17.9,27.7,40.78,41.37,48.85,57.7,55.75,56.02,58.73,49.6,48.08,50.3,53.12,57.84,58.82,60.74,64.04,60.25
GB,UNITED KINGDOM ,EUR,GB00BM8PJY71,NATWEST GROUP,,,,51.05,67.75,65.84,70.74,73.97,74.23,74.02,70.29,74.25,75.99,76.05,77.21,70.62,74.91,79.6,82.34,80.89,78.6,81.49,76.52,76.43
GB,UNITED KINGDOM ,EUR,GB00BMJ6DW54,INFORMA,,,,,,29.26,38.5,40.05,46.34,32.75,29.73,46.51,38.22,46.97,51.17,49.88,54.82,51.63,51.1,52.78,61.22,65.23,71.63,67.23
GB,UNITED KINGDOM ,EUR,GB00BMXNWH07,NOBLE CORPORATION,,,,31.15,38.71,44.19,56.02,59.65,51.54,51.27,42.37,35.08,27.76,22.53,21.09,18.42,34.89,22.61,26.33,37.11,35.58,32.71,,
GB,UNITED KINGDOM ,EUR,GB00BN7SWP63,GLAXOSMITHKLINE,,,,65.45,67.91,71.28,76.49,62.0,63.85,73.83,74.95,79.52,82.46,85.02,80.62,81.67,84.95,89.38,85.74,88.56,91.05,93.84,94.76,91.63
GB,UNITED KINGDOM ,EUR,GB00BNGDN821,MELROSE INDUSTRIES,,,,,,,5.86,4.43,11.32,15.13,13.3,6.95,10.9,30.73,35.05,31.3,37.53,45.31,58.28,60.09,61.13,66.75,64.26,66.3
GB,UNITED KINGDOM ,EUR,GB00BNNTLN49,PENNON GROUP,,,,,,30.24,31.61,23.01,26.86,33.67,33.95,47.05,42.84,44.0,50.42,51.21,57.28,59.55,61.96,61.13,57.32,60.29,71.36,72.84
GB,UNITED KINGDOM ,EUR,GB00BNR4T868,RENEWI,,,,,,34.61,21.05,19.65,53.17,45.02,49.96,45.57,64.79,63.44,53.71,52.61,55.09,58.41,51.57,58.24,67.17,59.74,63.7,62.29
GB,UNITED KINGDOM ,EUR,GB00BP6MXD84,SHELL,,,,63.24,60.3,73.56,69.32,71.61,85.44,82.05,81.87,86.87,86.06,80.75,84.8,80.66,88.87,89.78,87.85,87.55,87.62,94.13,92.75,93.48
GB,UNITED KINGDOM ,EUR,GB00BP92CJ43,TATE & LYLE,,,,42.11,42.89,33.54,36.45,35.15,36.32,30.79,49.58,55.21,47.36,51.01,58.31,62.48,66.31,60.11,60.52,58.22,53.79,58.91,61.82,65.99
GB,UNITED KINGDOM ,EUR,GB00BP9LHF23,SCHRODERS,,,,24.06,11.99,34.06,25.4,40.54,44.94,49.73,63.16,47.17,52.0,45.55,38.8,41.77,44.72,41.59,51.21,55.18,67.14,75.34,66.13,63.26
GB,UNITED KINGDOM ,EUR,GB00BPQY8M80,AVIVA,,,,,,,63.16,72.69,47.11,58.36,62.24,81.97,74.1,78.18,82.63,80.26,80.06,76.75,76.72,77.78,73.9,71.9,76.15,70.03
GB,UNITED KINGDOM ,EUR,GB00BVFNZH21,ROTORK,,,,,,49.54,55.94,49.21,37.32,27.91,32.98,45.08,41.26,41.38,36.66,36.98,50.23,45.98,42.46,48.99,61.91,62.64,62.41,72.8
GB,UNITED KINGDOM ,EUR,GB00BWFGQN14,SPIRAX-SARCO ENGR.,,,,,,14.54,29.31,31.02,44.1,38.36,34.88,37.12,28.26,26.74,30.8,30.97,42.76,37.57,38.66,45.87,45.02,53.84,52.15,53.55
GB,UNITED KINGDOM ,EUR,GB00BYQ0JC66,BEAZLEY,,,,,,14.2,14.7,16.39,31.03,16.7,20.07,18.08,16.89,16.08,15.79,14.92,27.9,33.68,39.58,42.86,51.48,52.98,61.25,66.03
GB,UNITED KINGDOM ,EUR,GB00BYT1DJ19,INTERMEDIATE CAPITAL GP.,,,,,,12.69,15.54,13.18,11.34,17.8,23.26,10.19,10.7,15.85,15.38,25.87,29.2,41.67,41.25,35.22,33.1,38.85,58.29,60.81
GB,UNITED KINGDOM ,EUR,GB00BYW0PQ60,LAND SECURITIES GROUP,,,,,,,70.07,64.2,54.36,57.31,65.65,61.02,68.33,66.11,69.12,73.33,91.14,90.18,82.18,79.53,81.58,82.39,85.69,78.75
GB,UNITED KINGDOM ,EUR,GB00BYYTFB60,HOMESERVE DEAD - DELIST.05/01/23,,,,,,21.44,17.26,18.95,24.16,18.1,18.44,18.1,27.96,24.09,25.36,28.8,27.7,28.12,25.67,24.17,30.79,28.44,34.35,
GB,UNITED KINGDOM ,EUR,GB00BZ4BQC70,JOHNSON MATTHEY,,,,36.0,49.1,53.9,64.7,68.42,47.24,48.77,57.14,53.02,54.84,57.48,54.46,49.72,66.22,60.71,57.44,62.95,65.15,75.7,72.13,68.49
IE,IRELAND,EUR,IE0001827041,CRH PUBLIC LIMITED,,,,,,,54.48,56.95,63.6,74.74,75.9,77.78,77.48,73.96,81.53,81.0,79.26,86.17,85.0,81.1,80.38,88.36,89.01,87.26
IE,IRELAND,EUR,IE0002424939,DCC,,,,,,,22.99,17.85,25.66,23.57,20.86,32.31,35.22,39.92,38.79,51.34,51.8,54.02,49.93,52.25,46.66,44.72,52.31,52.43
IE,IRELAND,EUR,IE0003864109,GREENCORE GROUP,,,,33.42,18.11,33.82,41.89,14.77,23.41,33.3,46.06,40.7,46.8,49.68,47.8,51.34,56.6,47.41,42.28,43.94,44.38,50.72,59.78,46.76
IE,IRELAND,EUR,IE0004906560,KERRY GROUP 'A',,,,27.7,20.9,19.66,12.3,10.22,6.33,9.16,27.42,26.65,32.11,40.13,36.88,48.72,48.06,56.46,57.74,66.28,69.28,70.9,80.01,83.41
IE,IRELAND,EUR,IE0004927939,KINGSPAN GROUP,,,,17.43,13.12,21.36,22.3,29.66,40.47,44.21,64.74,64.91,60.54,60.18,57.31,54.96,62.11,59.26,73.1,74.88,77.47,82.35,78.61,
IE,IRELAND,EUR,IE00B00MZ448,GRAFTON GROUP,,,,25.8,18.13,36.19,31.55,23.01,26.08,31.66,28.43,26.66,35.42,35.93,38.6,45.15,48.85,45.63,37.28,43.63,43.86,47.31,53.1,56.34
IE,IRELAND,EUR,IE00B010DT83,C&C GROUP,,,,,,,16.7,24.31,18.52,18.84,24.29,28.72,28.03,24.94,22.47,44.75,37.78,29.43,31.21,29.49,40.87,40.06,50.44,53.47
IE,IRELAND,EUR,IE00B4BNMY34,ACCENTURE CLASS A,,,,,,43.25,32.44,37.34,55.47,69.07,72.66,78.31,74.21,71.7,72.91,72.55,86.85,78.81,82.29,78.33,78.78,79.94,82.76,82.55
IE,IRELAND,EUR,IE00B8KQN827,EATON,,,,,,43.9,58.55,67.74,65.94,67.67,65.16,57.85,62.01,68.88,68.9,63.54,65.88,75.73,73.56,67.09,70.17,69.13,68.32,69.49
IE,IRELAND,EUR,IE00BD1RP616,BANK OF IRELAND GROUP,,,,,,,53.85,37.88,39.78,43.7,33.74,50.77,35.73,36.78,31.42,32.1,45.12,59.4,56.96,59.88,64.83,59.97,65.91,58.87
IE,IRELAND,EUR,IE00BDB6Q211,WILLIS TOWERS WATSON,,,,,,27.91,47.88,44.0,42.67,38.22,52.22,36.09,43.97,45.53,35.92,42.33,37.57,41.09,46.73,46.42,49.31,61.69,66.66,64.77
IE,IRELAND,EUR,IE00BF0L3536,AIB GROUP,,,,,,,46.29,51.58,61.1,62.95,49.11,43.68,45.66,43.5,29.09,27.36,34.11,34.46,59.81,70.27,63.24,71.56,73.39,63.24
