ISIN_First2,Unnamed: 1,Unnamed: 2,ISIN,NAME,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008,x2009,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022
IE,IRELAND,EUR,IE00BK9ZQ967,TRANE TECHNOLOGIES,,,,,,,39.3,59.48,58.86,62.96,72.26,78.17,75.83,5.87,64.05,61.37,68.16,69.04,66.83,74.86,78.24,78.92,80.34,78.5
IE,IRELAND,EUR,IE00BKVD2N49,SEAGATE TECHNOLOGY HOLDINGS,,,,,,34.61,40.29,43.32,46.24,49.41,41.62,60.1,57.1,57.95,54.51,56.23,59.91,63.37,59.99,56.39,57.34,60.28,52.63,
IE,IRELAND,EUR,IE00BLP1HW54,AON CLASS A,,,,55.75,44.12,48.16,43.35,35.6,45.8,46.59,56.99,49.85,57.81,54.07,58.57,56.58,47.67,50.11,51.09,50.52,62.52,57.98,58.03,
IE,IRELAND,EUR,IE00BLS09M33,PENTAIR,,,,,,25.47,25.32,29.15,38.46,46.21,49.14,50.8,46.93,42.78,43.97,36.32,41.7,47.69,47.22,49.58,53.77,55.18,63.98,60.83
IE,IRELAND,EUR,IE00BTN1Y115,MEDTRONIC,,,,35.43,46.25,50.57,53.29,54.69,51.0,60.73,69.95,69.67,68.3,70.09,73.75,75.96,61.04,70.55,75.16,76.19,77.59,71.21,69.16,73.36
IE,IRELAND,EUR,IE00BWB8X525,PERMANENT TSB GHG.,,,,28.85,23.78,58.74,60.16,55.72,65.82,70.35,65.0,67.72,58.76,43.08,36.76,32.62,33.12,17.97,34.48,28.14,37.63,38.72,32.78,34.65
IE,IRELAND,EUR,IE00BWT6H894,FLUTTER ENTERTAINMENT,,,,,,,20.29,12.23,24.9,23.95,24.83,21.64,25.82,20.55,23.15,16.65,15.75,29.61,35.51,37.79,34.89,51.62,54.99,65.11
IE,IRELAND,EUR,IE00BY7QL619,JOHNSON CONTROLS INTL.,,,,33.82,51.53,50.83,61.53,54.44,84.67,83.12,75.59,83.78,90.42,83.08,79.86,81.44,85.28,74.8,76.3,88.82,85.23,76.42,76.47,77.6
IE,IRELAND,EUR,IE00BYTBXV33,RYANAIR HOLDINGS,,,,,,,41.44,32.64,33.91,27.75,28.41,29.43,27.47,31.36,32.91,27.26,32.9,36.86,36.68,29.6,29.66,44.46,41.36,48.1
IT,ITALY,EUR,IT0000062072,ASSICURAZIONI GENERALI,,,,23.39,21.54,40.31,66.69,49.77,60.86,77.17,85.93,82.19,92.36,90.95,89.77,90.43,85.85,84.59,86.45,91.19,90.91,90.51,91.41,91.53
IT,ITALY,EUR,IT0000062957,MEDIOBANCA BC.FIN,,,,30.96,16.49,32.77,20.13,12.05,11.91,24.67,24.54,28.11,27.0,27.0,22.67,36.86,42.74,41.05,46.2,60.3,53.77,53.56,59.2,59.8
IT,ITALY,EUR,IT0000072618,INTESA SANPAOLO,,,,21.87,31.52,30.08,48.5,63.81,88.38,88.02,85.42,82.44,78.17,65.88,69.71,74.59,76.69,76.78,74.62,76.84,74.99,89.62,92.54,92.13
IT,ITALY,EUR,IT0000784154,CATTOLICA ASSICURAZIONI DEAD - DELIST.12/08/22,,,,,,15.83,14.01,10.64,17.19,16.79,24.91,17.12,17.57,17.31,19.56,20.74,19.72,23.62,34.67,39.61,42.45,42.67,57.97,
IT,ITALY,EUR,IT0001137345,AUTOGRILL DEAD - DELIST.24/07/23,,,,21.67,38.6,78.1,40.31,24.33,69.05,70.45,73.89,68.31,66.62,64.72,68.42,73.2,73.16,74.16,70.04,67.04,69.48,67.01,64.03,64.4
IT,ITALY,EUR,IT0001233417,A2A,,,,,,13.7,12.43,11.84,11.83,46.93,56.62,48.7,62.41,62.46,58.81,61.08,59.46,64.51,72.45,66.05,80.89,77.94,78.63,73.68
IT,ITALY,EUR,IT0001347308,BUZZI,,,,,,,,,28.19,39.38,41.14,53.23,54.37,53.02,46.63,45.0,44.81,49.96,41.86,49.67,56.89,58.91,58.39,53.97
IT,ITALY,EUR,IT0001469383,ARNOLDO MONDADORI EDI.,,,,17.41,13.49,13.82,19.55,22.9,13.03,29.71,33.87,40.43,65.62,62.44,61.77,52.37,48.24,43.22,55.73,58.69,56.99,60.46,62.19,65.78
IT,ITALY,EUR,IT0003128367,ENEL,,,,59.97,61.26,61.97,70.87,67.67,61.33,70.39,84.18,82.09,84.75,81.24,85.64,87.84,90.01,91.03,89.21,89.6,87.83,91.52,90.94,90.82
IT,ITALY,EUR,IT0003132476,ENI,,,,51.07,58.06,73.39,51.9,67.46,81.36,85.44,87.99,84.2,87.23,78.25,78.37,78.72,80.77,81.05,83.52,83.54,82.08,83.1,83.83,87.49
IT,ITALY,EUR,IT0003153415,SNAM,,,,52.54,63.84,58.62,69.41,55.86,69.92,73.58,72.31,80.43,83.39,81.73,80.14,80.19,79.06,81.5,85.21,90.87,85.64,91.36,91.93,94.23
IT,ITALY,EUR,IT0003242622,TERNA RETE ELETTRICA NAZ,,,,28.13,21.27,28.23,40.58,55.22,55.97,64.74,74.22,69.22,67.56,62.88,61.62,69.51,70.42,69.6,69.57,72.77,75.62,79.94,81.91,
IT,ITALY,EUR,IT0003497168,TELECOM ITALIA,,,,39.68,48.49,51.67,65.39,75.47,77.66,79.8,79.91,75.96,72.94,72.3,76.75,67.67,78.84,76.84,88.45,85.35,83.83,86.86,84.84,81.46
IT,ITALY,EUR,IT0003506190,ATLANTIA DEAD - DELIST.09/12/22,,,,14.61,37.47,52.88,51.35,59.13,54.43,63.59,72.06,62.07,64.88,64.32,62.35,65.53,75.22,78.43,78.44,80.87,86.53,89.61,79.14,
IT,ITALY,EUR,IT0003856405,LEONARDO,,,,10.06,17.23,27.06,44.68,41.52,22.21,51.29,61.21,60.73,67.97,66.74,65.8,70.9,72.37,75.42,70.67,76.94,76.03,88.5,86.01,85.38
IT,ITALY,EUR,IT0004810054,UNIPOL GRUPPO FINANZIARIO,,,,,,31.09,31.34,25.53,34.11,28.31,33.65,50.06,48.98,45.68,43.98,53.39,52.67,58.91,65.98,66.67,62.62,62.59,71.64,81.65
IT,ITALY,EUR,IT0004827447,UNIPOLSAI,,,,,,20.18,26.42,21.19,18.43,20.47,21.74,20.73,31.71,30.61,31.54,36.97,41.25,39.96,56.64,49.99,54.93,52.13,57.51,61.42
IT,ITALY,EUR,IT0005218380,BANCO BPM,,,,14.12,15.14,20.28,37.78,19.23,19.12,17.18,21.91,23.49,23.65,25.69,28.9,25.54,29.67,34.71,57.35,63.83,68.06,75.98,71.33,73.1
IT,ITALY,EUR,IT0005239360,UNICREDIT,,,,,,,45.87,50.02,70.04,79.3,77.74,81.59,84.93,82.93,84.34,81.06,83.66,80.73,78.35,88.37,87.09,86.37,81.99,84.41
IT,ITALY,EUR,IT0005495657,SAIPEM,,,,,,47.04,46.94,51.18,64.13,76.61,77.69,82.6,89.01,82.56,85.23,83.88,84.93,85.85,86.53,89.94,88.57,85.96,84.48,89.89
IT,ITALY,EUR,IT0005496473,TESSELLIS,,,,16.24,21.76,14.65,13.1,8.77,11.75,10.71,10.53,18.14,14.66,13.88,14.16,21.46,18.98,19.18,15.29,18.4,29.74,38.16,37.06,41.36
IT,ITALY,EUR,IT0005508921,BANCA MONTE DEI PASCHI,,,,73.26,56.98,59.67,50.53,50.2,58.85,68.58,63.18,58.95,61.32,49.44,54.06,56.24,57.87,61.85,53.55,50.04,62.57,74.37,73.94,68.76
NL,NETHERLANDS,EUR,NL0000009082,KPN KON,,,,,,,55.15,63.02,58.27,59.05,63.26,78.83,67.75,57.9,55.99,53.84,66.24,63.61,67.58,72.16,68.62,65.2,64.75,69.94
NL,NETHERLANDS,EUR,NL0000009165,HEINEKEN,,,,51.31,47.7,40.93,37.94,32.3,57.47,57.62,62.73,63.23,70.82,68.96,67.95,64.93,65.71,62.34,59.87,61.64,66.4,70.67,73.88,66.48
NL,NETHERLANDS,EUR,NL0000009538,PHILIPS ELTN.KONINKLIJKE,,,,58.11,65.48,70.46,71.48,85.04,82.32,77.8,78.3,89.85,85.75,90.29,88.11,91.61,89.68,92.06,91.7,89.0,87.97,87.94,83.84,84.34
NL,NETHERLANDS,EUR,NL0000226223,STMICROELECTRONICS,,,,56.64,55.56,49.51,72.04,70.65,75.58,81.7,94.05,93.55,93.17,91.5,91.39,89.09,88.29,91.25,91.08,89.64,93.3,93.45,90.99,89.49
NL,NETHERLANDS,EUR,NL0000235190,AIRBUS,,,,16.47,34.95,38.85,49.18,50.67,49.03,55.38,68.93,66.32,66.57,74.99,75.31,72.68,78.35,72.41,75.84,84.78,83.48,82.93,86.48,84.83
NL,NETHERLANDS,EUR,NL0000289213,WERELDHAVE,,,,16.49,16.24,17.64,34.5,37.82,34.52,42.39,51.47,47.49,42.92,46.9,54.69,54.52,57.78,56.93,61.45,64.98,57.46,58.66,58.55,56.52
NL,NETHERLANDS,EUR,NL0000337319,BAM GROEP KON.,,,,,,27.18,21.72,21.56,30.02,48.57,53.46,55.62,66.02,63.03,65.75,64.15,64.15,65.97,64.96,68.93,66.97,75.68,69.6,67.56
NL,NETHERLANDS,EUR,NL0000360618,SBM OFFSHORE,,,,16.53,12.69,14.46,27.23,26.74,59.15,57.71,54.08,62.73,63.38,60.53,60.79,69.37,62.0,67.19,64.44,68.12,72.84,63.97,65.77,61.69
NL,NETHERLANDS,EUR,NL0000379121,RANDSTAD,,,,16.13,23.3,19.55,29.86,30.61,30.6,40.5,42.53,44.62,54.01,60.38,59.85,62.3,72.18,68.26,69.03,63.3,70.7,72.07,71.37,74.84
NL,NETHERLANDS,EUR,NL0000395903,WOLTERS KLUWER,,,,45.77,45.26,65.78,45.09,66.85,61.69,60.44,57.33,59.64,69.67,64.49,68.56,68.1,64.85,65.17,70.07,69.14,67.75,69.37,65.17,64.88
NL,NETHERLANDS,EUR,NL0009432491,KONINKLIJKE VOPAK,,,,,,,,,40.15,45.99,45.12,55.48,62.37,66.31,67.37,65.95,70.52,69.09,71.22,67.97,64.08,64.95,61.24,61.67
NL,NETHERLANDS,EUR,NL0010273215,ASML HOLDING,,,,53.03,49.02,51.42,41.3,53.27,53.99,57.49,57.86,63.12,60.12,59.53,55.84,64.7,60.53,62.48,69.74,75.4,78.16,75.56,76.4,73.03
NL,NETHERLANDS,EUR,NL0010583399,CORBION,,,,,,20.79,28.09,25.47,23.12,30.25,25.52,37.55,29.58,36.42,45.24,31.51,51.47,52.43,65.51,56.57,58.37,59.11,61.08,62.85
NL,NETHERLANDS,EUR,NL0011794037,KONINKLIJKE AHOLD DELHAIZE,,,,43.9,33.65,70.5,68.36,34.53,64.76,73.98,74.35,74.44,74.69,75.91,81.97,86.02,68.01,74.47,74.6,76.92,62.9,79.43,74.83,
NL,NETHERLANDS,EUR,NL0011821202,ING GROEP,,,,72.98,74.44,78.17,71.44,79.72,79.15,84.4,73.36,82.27,76.58,70.42,67.34,74.1,74.49,82.53,73.49,73.15,74.39,73.23,73.46,76.12
NL,NETHERLANDS,EUR,NL0013267909,AKZO NOBEL,,,,39.13,37.91,36.14,70.22,71.0,81.43,81.75,77.02,78.1,78.03,76.7,75.59,72.07,77.84,76.76,71.84,79.2,71.25,74.38,76.38,73.85
NL,NETHERLANDS,EUR,NL0013332471,TOM TOM,,,,,,,12.31,19.66,19.22,37.78,37.64,46.41,53.58,43.98,43.59,45.92,43.0,41.62,31.89,36.14,42.29,48.19,46.08,42.13
NL,NETHERLANDS,EUR,NL00150001Q9,STELLANTIS,,,,28.0,47.62,48.45,36.06,35.26,60.93,76.55,82.12,81.52,86.88,88.23,92.38,90.74,89.72,87.68,95.18,92.28,91.18,89.25,88.52,87.79
NL,NETHERLANDS,EUR,NL00150003E1,FUGRO,,,,,,15.73,14.71,18.5,25.82,30.53,25.49,40.52,40.71,39.58,35.83,22.66,43.11,44.31,63.33,70.87,74.02,72.74,72.79,68.99
NL,NETHERLANDS,EUR,NL0015001FS8,FERROVIAL,,,,,,44.28,40.54,35.69,57.86,57.39,75.14,76.1,72.6,74.74,77.51,74.13,72.47,68.47,61.97,59.19,62.28,70.71,71.54,81.93
NO,NORWAY ,EUR,NO0003028904,SCHIBSTED A,,,,29.62,30.83,40.73,29.18,23.35,22.34,7.8,14.02,24.5,25.84,41.37,40.99,42.07,45.42,42.59,48.51,65.39,65.61,71.79,66.01,61.34
NO,NORWAY ,EUR,NO0003053605,STOREBRAND,,,,33.82,27.0,38.12,39.14,31.02,68.13,70.62,64.46,67.4,58.02,55.87,56.07,46.24,48.76,49.38,62.5,64.37,69.88,84.93,89.22,84.44
NO,NORWAY ,EUR,NO0003054108,MOWI,,,,,,14.67,9.52,12.22,23.62,38.39,53.96,61.42,60.91,62.65,58.99,69.47,73.86,65.01,62.58,66.9,68.71,69.85,75.49,73.62
NO,NORWAY ,EUR,NO0003078800,TGS,,,,,,30.22,23.1,28.04,25.94,28.75,29.12,32.34,37.26,31.9,36.9,47.61,53.18,61.16,61.72,68.71,65.77,67.57,75.33,70.04
NO,NORWAY ,EUR,NO0003733800,ORKLA,,,,31.08,23.04,34.98,30.45,35.92,62.78,66.3,74.54,71.91,74.6,71.44,70.64,72.09,76.44,77.38,79.44,83.29,86.26,89.09,89.91,
NO,NORWAY ,EUR,NO0005052605,NORSK HYDRO,,,,44.98,46.64,41.02,63.49,73.92,76.82,78.96,78.24,83.81,85.43,84.99,86.0,86.19,89.05,88.12,90.67,92.22,91.32,88.04,87.78,85.77
NO,NORWAY ,EUR,NO0010063308,TELENOR,,,,78.07,74.68,61.63,57.23,54.52,46.09,60.22,66.86,61.19,61.28,58.51,63.9,69.79,70.82,64.57,68.24,69.2,66.48,64.28,64.88,66.86
NO,NORWAY ,EUR,NO0010096985,EQUINOR,,,,,,,60.78,60.04,68.66,76.42,72.3,77.12,79.02,77.77,75.64,80.5,80.01,79.02,81.1,82.04,78.84,80.68,78.05,75.44
NO,NORWAY ,EUR,NO0010112675,REC SILICON,,,,,,,,15.97,37.59,42.69,38.45,43.72,47.22,59.59,52.32,47.08,37.07,45.59,34.78,38.86,36.67,39.77,27.44,33.96
NO,NORWAY ,EUR,NO0010199151,PGS,,,,16.7,41.86,68.38,34.27,33.7,42.77,50.38,53.67,49.13,59.0,56.55,58.66,51.29,55.67,50.22,52.66,56.01,62.5,59.08,67.9,64.74
NO,NORWAY ,EUR,NO0010208051,YARA INTERNATIONAL,,,,,,13.91,18.61,23.61,56.11,63.05,66.38,62.23,72.35,71.57,68.55,62.98,66.67,66.79,70.81,74.76,72.76,80.33,78.13,77.52
NO,NORWAY ,EUR,NO0010215684,AKASTOR,,,,,,23.01,20.21,36.34,46.38,55.86,58.5,58.31,54.94,71.45,66.36,60.64,56.16,57.13,54.21,57.17,58.49,53.94,60.32,58.16
NO,NORWAY ,EUR,NO0010861990,PROSAFE,,,,19.9,28.36,19.9,29.61,33.95,50.65,49.27,55.93,51.56,51.82,49.63,53.67,53.34,65.16,55.23,63.68,65.46,65.8,64.94,65.51,68.65
NO,NORWAY ,EUR,NO0012470089,TOMRA SYSTEMS,,,,50.23,45.49,30.03,23.45,29.12,31.31,43.06,40.6,51.27,56.52,52.15,57.67,47.94,42.95,61.24,63.71,50.79,49.26,56.32,53.78,53.68
PT,PORTUGAL ,EUR,PTBCP0AM0015,BANCO COMR.PORTUGUES 'R',,,,39.04,21.51,21.07,25.04,59.05,58.87,61.98,66.45,68.87,75.53,67.47,57.31,74.84,65.6,75.0,81.11,71.1,78.57,75.09,71.95,74.15
PT,PORTUGAL ,EUR,PTEDP0AM0009,EDP ENERGIAS DE PORTUGAL,,,,,,,35.1,41.83,66.26,83.6,85.21,82.44,80.68,79.47,78.54,79.47,78.04,83.3,76.84,78.21,78.12,79.94,87.47,84.85
PT,PORTUGAL ,EUR,PTJMT0AE0001,JERONIMO MARTINS,,,,,,,60.34,57.23,61.55,50.28,60.02,56.44,60.89,61.7,62.22,70.17,76.78,77.67,79.86,71.87,78.48,85.25,83.24,82.08
PT,PORTUGAL ,EUR,PTSON0AM0001,SONAE SGPS,,,,21.02,14.84,18.18,36.97,38.05,64.12,69.93,72.6,77.44,72.89,71.78,74.65,77.83,75.63,81.03,73.52,74.99,72.46,74.76,77.3,69.82
PT,PORTUGAL ,EUR,PTZON0AM0006,NOS SGPS,,,,,,,16.05,15.64,20.11,31.08,20.61,24.43,34.28,44.41,41.45,41.93,50.79,51.52,60.59,70.61,61.59,61.09,59.0,59.84
SE,SWEDEN ,EUR,SE0000106270,HENNES & MAURITZ B,,,,,,,49.68,49.49,53.54,60.27,60.99,63.27,59.15,67.6,74.58,73.3,73.33,69.29,72.01,78.28,72.72,71.2,79.19,72.56
SE,SWEDEN ,EUR,SE0000108227,SKF B,,,,31.15,27.56,44.6,47.27,55.21,59.68,75.4,72.26,74.62,72.37,72.58,70.96,78.6,78.11,73.94,75.07,71.34,77.73,80.35,80.79,78.8
SE,SWEDEN ,EUR,SE0000108656,ERICSSON B,,,,60.44,46.74,65.99,56.41,55.76,60.84,66.28,59.07,70.34,74.68,77.49,81.34,84.59,83.32,81.23,81.17,84.26,84.55,85.34,85.77,83.22
SE,SWEDEN ,EUR,SE0000111940,RATOS B,,,,,,20.93,16.77,9.66,21.85,16.24,40.02,39.15,32.99,17.86,30.78,25.96,50.65,52.5,53.23,56.25,60.23,63.56,59.64,57.13
SE,SWEDEN ,EUR,SE0000112724,SVENSKA CELLULOSA AKTIEBOLAGET SCA B,,,,58.42,49.43,64.19,38.43,54.42,66.34,74.03,77.38,79.03,85.04,80.64,77.76,82.05,82.14,83.3,83.7,88.52,86.94,83.75,83.79,81.81
SE,SWEDEN ,EUR,SE0000113250,SKANSKA B,,,,,,,52.62,46.24,55.2,61.27,62.9,52.4,54.69,55.98,57.32,52.52,56.77,57.27,61.64,70.3,70.23,72.14,70.38,70.54
SE,SWEDEN ,EUR,SE0000114837,TRELLEBORG B,,,,51.9,38.55,39.59,42.3,59.47,59.52,76.23,70.92,68.6,60.29,57.6,51.75,50.66,54.53,58.56,60.04,62.86,69.24,66.21,66.93,66.17
SE,SWEDEN ,EUR,SE0000148884,SKANDINAVISKA ENSKILDA BANKEN A,,,,45.26,45.21,50.3,46.78,50.7,68.69,65.07,63.38,62.4,58.7,68.2,70.02,75.39,73.72,72.76,73.69,68.92,73.27,82.79,79.02,70.17
SE,SWEDEN ,EUR,SE0000163594,SECURITAS B,,,,30.27,27.12,17.09,28.06,16.71,15.63,18.22,18.81,17.26,25.68,33.31,36.98,39.29,47.33,52.69,54.66,58.29,59.75,57.9,61.87,53.73
SE,SWEDEN ,EUR,SE0000163628,ELEKTA B,,,,20.46,19.85,33.31,49.72,43.69,27.89,24.94,31.31,39.78,47.12,59.96,72.08,64.29,71.43,76.15,79.37,83.38,86.1,87.97,86.93,85.65
SE,SWEDEN ,EUR,SE0000171100,SSAB A,,,,33.14,25.77,36.73,28.4,27.52,36.12,62.58,58.6,63.69,64.43,60.02,59.36,60.51,63.76,62.54,73.16,74.14,70.14,73.18,73.94,72.24
SE,SWEDEN ,EUR,SE0000190126,INDUSTRIVARDEN A,,,,,,23.7,9.91,11.66,16.05,11.39,16.86,18.13,13.24,12.8,8.37,7.92,9.46,23.05,25.85,24.85,35.7,27.23,31.25,33.85
SE,SWEDEN ,EUR,SE0000202624,GETINGE B,,,,,,,35.16,34.79,22.44,58.49,45.67,41.81,42.55,34.32,29.63,30.54,47.31,56.26,58.21,59.18,58.67,72.27,81.69,82.31
SE,SWEDEN ,EUR,SE0000242455,SWEDBANK A,,,,,,31.31,37.59,40.51,50.2,56.24,62.37,68.32,66.22,68.88,72.82,74.47,77.64,80.05,81.34,79.48,77.12,69.74,75.14,74.92
SE,SWEDEN ,EUR,SE0000379190,CASTELLUM,,,,68.55,64.94,69.48,61.97,50.96,46.93,52.59,58.12,59.99,53.95,59.5,62.28,62.94,74.63,80.97,85.73,83.45,85.54,82.85,85.44,71.5
SE,SWEDEN ,EUR,SE0000667891,SANDVIK,,,,20.1,22.5,35.83,35.18,46.51,51.27,60.06,59.48,56.74,60.29,65.14,61.74,61.64,70.4,76.45,76.47,76.79,79.82,80.01,76.56,75.03
SE,SWEDEN ,EUR,SE0000667925,TELIA COMPANY,,,,29.36,27.7,47.74,47.45,50.34,73.09,80.8,77.37,83.26,75.93,75.09,74.81,71.56,74.77,81.51,79.11,77.78,75.77,80.21,81.15,82.08
SE,SWEDEN ,EUR,SE0000695876,ALFA LAVAL,,,,14.37,39.29,34.71,41.11,39.76,57.95,59.84,65.8,55.99,66.77,66.69,59.43,65.74,67.91,79.44,81.63,89.62,88.2,82.2,77.57,78.16
SE,SWEDEN ,EUR,SE0000806994,JM,,,,,,,,38.96,36.94,,41.28,32.31,47.96,48.07,55.92,59.77,62.1,76.96,77.7,78.11,77.05,72.4,69.08,62.61
SE,SWEDEN ,EUR,SE0000862997,BILLERUD AKTIEBOLAG,,,,34.97,43.37,41.31,33.6,32.11,43.58,57.79,78.81,70.2,75.69,77.72,78.4,76.61,88.66,80.74,79.64,79.65,76.13,83.75,82.52,82.75
SE,SWEDEN ,EUR,SE0000949331,NOBIA,,,,,,13.5,9.94,18.87,36.1,39.03,40.47,28.88,30.2,40.73,37.12,43.47,54.42,57.57,62.18,63.25,65.04,63.61,63.1,68.99
SE,SWEDEN ,EUR,SE0001662230,HUSQVARNA B,,,,,,3.2,6.9,27.97,37.83,45.19,52.9,47.2,48.12,44.33,43.68,64.55,67.34,70.88,75.4,79.77,79.35,80.62,79.54,78.63
SE,SWEDEN ,EUR,SE0003366871,SAS,,,,50.5,52.82,51.32,59.19,43.87,63.89,60.73,59.74,73.67,73.61,67.49,65.51,67.97,68.71,71.26,69.58,69.48,64.72,63.23,75.88,59.24
SE,SWEDEN ,EUR,SE0005190238,TELE2 B,,,,24.6,21.85,23.19,24.52,31.38,36.56,46.92,52.07,54.82,47.14,63.54,64.28,67.71,63.3,66.83,68.1,63.02,69.03,73.69,75.85,75.23
SE,SWEDEN ,EUR,SE0006993770,AXFOOD,,,,23.34,22.82,34.71,55.78,46.94,57.23,54.81,50.48,66.38,57.08,65.8,61.26,66.29,67.92,69.08,75.19,72.18,74.57,72.77,72.77,68.3
SE,SWEDEN ,EUR,SE0007100581,ASSA ABLOY B,,,,11.72,3.55,7.39,48.8,49.87,55.76,61.02,63.95,60.41,55.41,56.96,54.61,50.95,62.19,61.68,63.24,62.28,75.15,76.47,74.32,70.08
SE,SWEDEN ,EUR,SE0007100599,SVENSKA HANDELSBANKEN A,,,,53.87,61.61,50.9,43.53,36.6,48.72,46.36,51.01,58.05,60.72,57.62,56.92,51.27,54.58,58.98,57.67,60.54,66.81,67.58,65.26,63.12
SE,SWEDEN ,EUR,SE0011090018,HOLMEN B,,,,,,,43.74,37.69,38.32,46.05,53.62,52.26,48.45,43.2,46.05,54.62,66.45,64.64,62.74,52.06,54.69,60.36,61.09,59.17
SE,SWEDEN ,EUR,SE0011166974,FABEGE,,,,48.4,40.59,38.61,56.58,49.75,68.1,62.04,61.64,64.8,67.79,64.6,66.88,74.45,77.98,77.04,72.38,73.32,78.54,82.34,81.76,73.6
SE,SWEDEN ,EUR,SE0011256312,ENIRO GROUP,,,,17.24,33.54,41.21,35.15,33.5,32.67,35.06,39.26,32.83,29.28,32.82,34.74,56.4,49.45,40.15,38.45,36.44,20.73,,,
SE,SWEDEN ,EUR,SE0015810247,KINNEVIK B,,,,,,22.79,21.17,41.86,35.4,32.65,55.5,62.78,66.91,71.07,62.03,39.66,39.66,43.11,49.76,50.38,49.37,57.35,58.05,61.75
SE,SWEDEN ,EUR,SE0015811955,INVESTOR A,,,,,,29.16,31.3,22.01,39.36,37.32,43.36,27.93,34.42,30.97,42.1,35.11,30.89,35.84,41.52,42.58,56.11,61.89,60.14,
SE,SWEDEN ,EUR,SE0015812219,SWEDISH MATCH DEAD - DELIST.02/01/23,,,,32.36,31.25,36.67,36.04,35.04,41.52,55.73,66.8,69.31,76.89,70.99,71.69,66.75,71.72,67.46,78.12,75.96,78.21,81.36,82.3,
SE,SWEDEN ,EUR,SE0015961909,HEXAGON B,,,,,,24.75,24.41,25.44,27.63,38.52,39.89,40.18,36.76,39.61,33.7,32.83,33.94,32.32,31.22,34.3,43.05,49.45,52.33,53.57
SE,SWEDEN ,EUR,SE0016589188,ELECTROLUX B,,,,,,,50.26,50.5,77.71,72.21,80.77,70.0,79.79,71.96,78.47,77.33,74.17,76.27,66.07,73.87,81.06,82.36,85.57,83.59
SE,SWEDEN ,EUR,SE0017486889,ATLAS COPCO A,,,,47.38,53.25,45.07,45.15,69.18,66.51,75.7,79.68,79.56,84.9,82.95,83.19,77.25,77.62,74.13,73.42,76.57,82.08,83.93,84.31,78.84
SE,SWEDEN ,EUR,SE0018012494,MODERN TIMES GROUP MTG B,,,,29.0,33.82,31.82,35.22,33.38,35.77,41.75,57.87,60.88,77.63,78.28,77.8,80.89,80.65,82.08,80.15,69.01,77.05,78.97,79.03,76.96
SE,SWEDEN ,EUR,SE0018012635,WIHLBORGS FASTIGHETER,,,,,,,14.2,34.84,47.93,37.24,46.07,50.58,56.56,54.78,53.49,55.32,59.06,53.7,52.47,52.57,53.75,57.95,46.82,51.48
SE,SWEDEN ,EUR,SE0020050417,BOLIDEN ORD SHS,,,,,,22.16,21.53,56.91,57.96,66.44,70.18,66.12,74.02,73.82,74.54,71.73,78.11,80.29,74.72,78.37,81.02,84.09,82.24,82.47
